timestamp,downloads,stars
2019-03-28T00:00:02.199668+00:00,13881,1695
2019-03-29T00:00:01.545690+00:00,13929,1697
2019-03-30T00:00:02.045843+00:00,13994,1700
2019-03-31T00:00:01.349957+00:00,14021,1703
2019-04-01T00:00:02.326093+00:00,14079,1702
2019-04-02T00:00:01.914384+00:00,14130,1703
2019-04-03T00:00:02.294443+00:00,14182,1708
2019-04-04T00:00:01.656600+00:00,14223,1710
2019-04-05T00:00:02.174871+00:00,14274,1709
2019-04-06T00:00:01.429913+00:00,14317,1711
2019-04-07T00:00:01.945214+00:00,14376,1711
2019-04-08T00:00:02.280084+00:00,14430,1716
2019-04-09T00:00:01.659382+00:00,14500,1719
2019-04-10T00:00:01.925858+00:00,14553,1723
2019-04-11T00:00:03.724159+00:00,14599,1724
2019-04-12T00:00:02.581630+00:00,14672,1729
2019-04-13T00:00:02.236286+00:00,14719,1729
2019-04-14T00:00:02.053917+00:00,14758,1730
2019-04-15T00:00:01.481992+00:00,14802,1731
2019-04-16T00:00:03.809108+00:00,14848,1733
2019-04-17T00:00:03.452458+00:00,14898,1739
2019-04-18T00:00:02.029286+00:00,14936,1739
2019-04-19T00:00:01.476148+00:00,14988,1742
2019-04-20T00:00:01.936856+00:00,15025,1747
2019-04-21T00:00:02.316531+00:00,15064,1750
2019-04-22T00:00:02.266605+00:00,15087,1753
2019-04-23T00:00:01.922338+00:00,15144,1756
2019-04-24T00:00:02.911084+00:00,15191,1759
2019-04-25T19:41:58.178088+00:00,15268,1760
2019-04-26T00:00:02.069676+00:00,15276,1761
2019-04-27T00:00:01.415727+00:00,15315,1763
2019-04-28T00:00:01.913158+00:00,15352,1763
2019-04-29T00:00:02.681201+00:00,15388,1764
2019-04-30T00:00:02.554041+00:00,15436,1766
2019-05-01T00:00:02.385529+00:00,15474,1769
2019-05-02T00:00:02.407736+00:00,15513,1773
2019-05-03T00:00:03.476763+00:00,15554,1777
2019-05-04T00:00:02.036029+00:00,15582,1781
2019-05-05T00:00:01.512406+00:00,15632,1781
2019-05-06T00:00:02.431362+00:00,15677,1782
2019-05-07T00:00:02.981732+00:00,15725,1784
2019-05-08T00:00:01.500134+00:00,15755,1785
2019-05-09T00:00:01.851996+00:00,15816,1788
2019-05-10T00:00:03.019615+00:00,15875,1791
2019-05-11T00:00:01.499149+00:00,15919,1791
2019-05-12T00:00:01.987231+00:00,15973,1791
2019-05-13T00:00:01.655240+00:00,16027,1793
2019-05-14T00:00:02.347707+00:00,16071,1798
2019-05-15T00:00:02.441425+00:00,16116,1800
2019-05-16T00:00:02.634786+00:00,16161,1802
2019-05-17T00:00:02.122886+00:00,16208,1803
2019-05-18T00:00:01.767916+00:00,16254,1805
2019-05-19T00:00:02.539544+00:00,16282,1806
2019-05-20T00:00:02.281319+00:00,16307,1808
2019-05-21T00:00:01.810762+00:00,16377,1811
2019-05-22T00:00:02.816690+00:00,16424,1814
2019-05-23T00:00:02.570814+00:00,16469,1815
2019-05-24T00:00:02.114121+00:00,16521,1818
2019-05-25T00:00:01.657815+00:00,16574,1821
2019-05-26T00:00:02.335202+00:00,16603,1822
2019-05-27T00:00:01.853850+00:00,16624,1824
2019-05-28T00:00:02.448563+00:00,16662,1824
2019-05-29T00:00:01.893403+00:00,16738,1826
2019-05-30T00:00:02.513900+00:00,16779,1830
2019-05-31T00:00:02.662736+00:00,16819,1831
2019-06-01T00:00:02.578151+00:00,16851,1832
2019-06-02T00:00:02.073858+00:00,16882,1832
2019-06-03T00:00:01.876211+00:00,16922,1834
2019-06-04T00:00:03.414151+00:00,16954,1836
2019-06-05T00:00:01.442120+00:00,17015,1839
2019-06-06T00:00:01.452321+00:00,17075,1841
2019-06-07T00:00:01.808390+00:00,17119,1844
2019-06-08T00:00:02.524248+00:00,17154,1844
2019-06-09T00:00:02.064127+00:00,17182,1844
2019-06-10T00:00:01.901685+00:00,17216,1843
2019-06-11T00:00:01.993763+00:00,17252,1844
2019-06-12T00:00:00.960264+00:00,17284,1846
2019-06-13T00:00:01.283541+00:00,17325,1846
2019-06-14T00:00:01.144206+00:00,17356,1850
2019-06-15T00:00:01.123090+00:00,17381,1850
2019-06-16T00:00:01.263467+00:00,17433,1850
2019-06-17T00:00:01.565074+00:00,17467,1853
2019-06-18T00:00:02.022081+00:00,17498,1854
2019-06-19T00:00:02.046273+00:00,17565,1858
2019-06-20T00:00:01.529585+00:00,17595,1862
2019-06-21T00:00:01.501232+00:00,17637,1862
2019-06-22T00:00:01.396849+00:00,17668,1865
2019-06-23T00:00:01.522137+00:00,17709,1866
2019-06-24T00:00:01.465519+00:00,17737,1866
2019-06-25T00:00:02.114254+00:00,17783,1866
2019-06-26T00:00:01.289511+00:00,17829,1866
2019-06-27T00:00:01.147977+00:00,17866,1868
2019-06-28T00:00:01.304229+00:00,17916,1869
2019-06-29T00:00:01.276250+00:00,17950,1870
2019-06-30T00:00:01.696309+00:00,17974,1870
2019-07-01T00:00:02.132059+00:00,18002,1871
2019-07-02T00:00:01.229248+00:00,18051,1872
2019-07-03T00:00:01.428096+00:00,18091,1875
2019-07-04T00:00:01.749875+00:00,18240,1880
2019-07-04T19:26:31.943417+00:00,18293,1881
2019-07-05T00:00:02.006625+00:00,18304,1881
2019-07-06T00:00:01.215952+00:00,18359,1883
2019-07-07T00:00:01.341671+00:00,18412,1885
2019-07-07T16:31:23.370959+00:00,18463,1896
2019-07-08T00:00:01.183807+00:00,18504,1902
2019-07-09T00:00:01.036063+00:00,18789,1929
2019-07-10T00:00:00.987058+00:00,19051,1945
2019-07-11T00:00:01.284035+00:00,19116,1958
2019-07-12T00:00:01.488793+00:00,19198,1963
2019-07-13T00:00:01.636124+00:00,19312,1968
2019-07-14T00:00:01.693804+00:00,19370,1973
2019-07-15T00:00:02.094654+00:00,19418,1976
2019-07-16T00:00:01.168259+00:00,19472,1983
2019-07-17T00:00:00.957529+00:00,19508,1990
2019-07-18T00:00:01.986291+00:00,19586,1994
2019-07-19T00:00:01.056000+00:00,19630,1993
2019-07-20T00:00:00.885129+00:00,19673,1996
2019-07-21T00:00:01.705696+00:00,19738,1997
2019-07-22T00:00:01.553339+00:00,19784,1999
2019-07-23T00:00:01.792369+00:00,19841,2004
2019-07-24T00:00:01.607860+00:00,19906,2005
2019-07-25T00:00:01.788672+00:00,19948,2006
2019-07-26T00:00:02.129708+00:00,19989,2010
2019-07-27T00:00:00.927896+00:00,20033,2012
2019-07-28T00:00:01.815387+00:00,20062,2013
2019-07-29T00:00:01.640070+00:00,20093,2014
2019-07-30T00:00:01.759367+00:00,20132,2016
2019-07-31T00:00:01.706258+00:00,20167,2018
2019-08-01T00:00:01.577072+00:00,20224,2021
2019-08-02T00:00:01.564211+00:00,20260,2022
2019-08-03T00:00:01.298663+00:00,20313,2022
2019-08-04T00:00:01.072615+00:00,20353,2023
2019-08-05T00:00:01.178446+00:00,20376,2024
2019-08-06T00:00:01.289183+00:00,20428,2025
2019-08-07T00:00:01.376457+00:00,20469,2027
2019-08-08T00:00:01.261686+00:00,20520,2028
2019-08-09T00:00:01.220965+00:00,20554,2029
2019-08-10T00:00:01.025864+00:00,20580,2030
2019-08-11T00:00:01.225295+00:00,20629,2031
2019-08-12T00:00:01.072894+00:00,20653,2031
2019-08-13T00:00:01.292436+00:00,20688,2034
2019-08-14T00:00:01.462406+00:00,20731,2037
2019-08-15T00:00:01.604851+00:00,20773,2039
2019-08-16T00:00:02.926490+00:00,20823,2042
2019-08-17T00:00:02.201379+00:00,20848,2042
2019-08-18T00:00:01.527582+00:00,20883,2044
2019-08-19T00:00:01.774496+00:00,20905,2045
2019-08-20T00:00:01.566913+00:00,20936,2048
2019-08-21T00:00:01.652068+00:00,20972,2050
2019-08-22T00:00:02.163520+00:00,21008,2053
2019-08-23T00:00:01.004233+00:00,21055,2053
2019-08-24T00:00:00.834124+00:00,21098,2054
2019-08-25T00:00:01.937226+00:00,21128,2054
2019-08-26T00:00:02.266132+00:00,21151,2054
2019-08-27T00:00:01.365612+00:00,21184,2057
2019-08-28T00:00:01.783462+00:00,21236,2061
2019-08-29T00:00:01.827078+00:00,21260,2061
2019-08-30T00:00:02.500021+00:00,21287,2062
2019-08-31T00:00:01.412553+00:00,21350,2065
2019-09-01T00:00:01.275556+00:00,21381,2066
2019-09-02T00:00:01.348260+00:00,21406,2067
2019-09-03T00:00:01.596954+00:00,21433,2069
2019-09-04T00:00:01.510939+00:00,21490,2073
2019-09-05T00:00:01.489058+00:00,21521,2073
2019-09-06T00:00:01.411587+00:00,21564,2075
2019-09-07T00:00:01.780470+00:00,21594,2079
2019-09-08T00:00:02.369666+00:00,21616,2079
2019-09-09T00:00:01.472030+00:00,21647,2078
2019-09-10T00:00:01.432968+00:00,21692,2083
2019-09-11T00:00:02.098474+00:00,21747,2087
2019-09-12T00:00:00.864005+00:00,21812,2091
2019-09-13T00:00:02.568800+00:00,21855,2094
2019-09-14T00:00:01.381121+00:00,21882,2096
2019-09-15T00:00:01.465317+00:00,21910,2100
2019-09-16T00:00:01.256873+00:00,21938,2104
2019-09-17T00:00:01.130498+00:00,22126,2107
2019-09-18T00:00:00.962438+00:00,22172,2113
2019-09-19T00:00:02.143443+00:00,22205,2115
2019-09-20T00:00:01.029209+00:00,22237,2117
2019-09-21T00:00:01.090469+00:00,22297,2126
2019-09-22T00:00:00.955894+00:00,22337,2128
2019-09-23T00:00:02.229061+00:00,22363,2130
2019-09-24T00:00:00.973741+00:00,22402,2131
2019-09-24T15:36:03.284812+00:00,22430,2133
2019-09-25T00:00:01.626239+00:00,22450,2134
2019-10-06T10:24:14.166697+00:00,23187,2195
2019-10-07T00:00:00.957487+00:00,23203,2196
2019-10-08T00:00:03.680136+00:00,23243,2199
2019-10-09T00:00:02.763392+00:00,23299,2200
2019-10-09T14:06:47.208198+00:00,23327,2203
2019-10-10T00:00:01.181996+00:00,23338,2204
2019-10-11T00:00:01.218637+00:00,23368,2204
2019-10-12T00:00:01.311375+00:00,23399,2206
2019-10-13T00:00:01.370599+00:00,23436,2208
2019-10-14T00:00:01.270457+00:00,23470,2209
2019-10-15T00:00:01.649745+00:00,23528,2212
2019-10-16T00:00:01.574196+00:00,23583,2215
2019-10-16T16:58:52.905731+00:00,23614,2217
2019-10-17T10:39:29.329962+00:00,23638,2221
2019-10-17T14:18:33.545049+00:00,23653,2222
2019-10-18T00:00:01.410184+00:00,23671,2222
2019-10-19T00:00:01.193883+00:00,23747,2234
2019-10-20T00:00:01.088357+00:00,23839,2243
2019-10-21T00:00:00.873117+00:00,23888,2249
2019-10-22T00:00:02.134749+00:00,23953,2269
2019-10-23T00:00:01.155652+00:00,24016,2270
2019-10-24T00:00:01.153723+00:00,24063,2275
2019-10-25T00:00:01.085713+00:00,24100,2280
2019-10-26T00:00:01.606690+00:00,24132,2281
2019-10-27T00:00:01.793619+00:00,24177,2287
2019-10-28T00:00:01.812475+00:00,24206,2292
2019-10-29T00:00:01.709091+00:00,24263,2296
2019-10-30T00:00:02.283932+00:00,24307,2300
2019-10-31T00:00:01.121937+00:00,24351,2302
2019-11-01T00:00:01.174749+00:00,24410,2312
2019-11-02T00:00:01.336039+00:00,24448,2315
2019-11-03T00:00:01.143498+00:00,24485,2318
2019-11-04T00:00:01.551466+00:00,24526,2320
2019-11-05T00:00:01.413105+00:00,24589,2322
2019-11-05T14:49:33.373752+00:00,24611,2322
2019-11-06T00:00:01.274360+00:00,24628,2322
2019-11-07T00:00:01.128641+00:00,24685,2322
2019-11-08T00:00:00.942193+00:00,24717,2323
2019-11-09T00:00:02.219089+00:00,24758,2333
2019-11-10T00:00:00.981383+00:00,24807,2336
2019-11-13T14:28:55.329404+00:00,25074,2348
2019-11-14T00:00:01.113579+00:00,25129,2348
2019-11-15T00:00:00.950883+00:00,25267,2359
2019-11-16T00:00:01.984381+00:00,25382,2362
2019-11-17T00:00:01.116197+00:00,25432,2363
2019-11-18T00:00:01.216638+00:00,25506,2364
2019-11-19T00:00:01.133307+00:00,25622,2367
2019-11-20T00:00:01.175123+00:00,25689,2369
2019-12-01T19:51:20.523765+00:00,26697,2398
2019-12-02T00:00:01.279328+00:00,26711,2398
2019-12-03T00:00:01.217792+00:00,26784,2398
2019-12-04T00:00:01.608218+00:00,26836,2399
2019-12-05T00:00:01.462517+00:00,26922,2400
2019-12-06T00:00:01.346537+00:00,27002,2401
2019-12-07T00:00:01.942191+00:00,27053,2402
2019-12-08T00:00:02.260082+00:00,27105,2404
2019-12-09T00:00:01.096041+00:00,27163,2406
2019-12-10T00:00:00.929105+00:00,27250,2408
2019-12-11T00:00:01.948723+00:00,27340,2408
2019-12-12T00:00:02.109044+00:00,27462,2409
2019-12-13T00:00:01.038316+00:00,27576,2411
2019-12-14T00:00:00.928685+00:00,27649,2413
2019-12-14T17:24:45.836974+00:00,27682,2414
2019-12-15T00:00:01.679752+00:00,27706,2415
2019-12-16T00:00:01.710847+00:00,27763,2419
2019-12-17T00:00:01.564094+00:00,27828,2418
2019-12-18T00:00:01.409176+00:00,27908,2418
2019-12-19T00:00:01.304015+00:00,27973,2419
2019-12-20T00:00:01.579642+00:00,28031,2421
2019-12-21T00:00:01.505664+00:00,28087,2423
2019-12-22T00:00:01.943986+00:00,28149,2424
2019-12-23T00:00:02.123331+00:00,28182,2424
2019-12-26T00:00:01.958782+00:00,28287,2432
2019-12-27T00:00:01.872942+00:00,28334,2436
2019-12-28T00:00:01.800435+00:00,28370,2438
2019-12-29T00:00:01.797551+00:00,28414,2444
2019-12-30T00:00:01.866221+00:00,28459,2446
2019-12-31T00:00:01.871812+00:00,28499,2447
2020-01-01T00:00:01.829623+00:00,28530,2451
2020-01-02T00:00:01.764672+00:00,28598,2453
2020-01-03T00:00:02.165434+00:00,28663,2455
2020-01-04T00:00:01.137799+00:00,28849,2462
2020-01-05T00:00:01.189661+00:00,28921,2463
2020-01-06T00:00:01.915719+00:00,28956,2463
2020-01-07T00:00:01.969678+00:00,29023,2468
2020-01-08T00:00:02.215438+00:00,29106,2472
2020-01-09T00:00:01.434016+00:00,29164,2474
2020-01-10T00:00:01.504232+00:00,29227,2477
2020-01-11T00:00:01.829120+00:00,29288,2481
2020-01-12T00:00:01.864555+00:00,29334,2480
2020-01-13T00:00:02.142249+00:00,29404,2481
2020-01-14T00:00:01.460903+00:00,29478,2485
2020-01-15T00:00:01.807061+00:00,29531,2488
2020-01-16T00:00:02.007612+00:00,29594,2491
2020-01-17T00:00:01.040815+00:00,29644,2493
2020-01-18T00:00:02.210316+00:00,29823,2495
2020-01-19T00:00:01.888399+00:00,29858,2498
2020-01-20T00:00:03.064703+00:00,29888,2500
2020-01-21T00:00:01.570565+00:00,29936,2500
2020-01-22T00:00:01.579722+00:00,30020,2498
2020-01-23T00:00:03.524946+00:00,30426,2517
2020-01-24T00:00:01.536653+00:00,30613,2526
2020-01-25T00:00:01.809300+00:00,30691,2529
2020-01-26T00:00:01.945589+00:00,30776,2532
2020-01-27T00:00:01.946205+00:00,30823,2532
2020-01-28T00:00:02.171257+00:00,30918,2539
2020-01-29T00:00:01.099186+00:00,31003,2542
2020-01-30T00:00:01.160540+00:00,31093,2550
2020-01-31T00:00:01.464431+00:00,31165,2552
2020-02-01T00:00:01.993492+00:00,31257,2552
2020-02-02T00:00:01.236567+00:00,31302,2556
2020-02-03T00:00:01.354121+00:00,31441,2556
2020-02-04T00:00:01.546858+00:00,31548,2557
2020-02-05T00:00:01.941601+00:00,31619,2559
2020-02-06T00:00:02.018218+00:00,31705,2559
2020-02-07T00:00:01.264068+00:00,31797,2561
2020-02-08T00:00:01.361841+00:00,31855,2564
2020-02-09T00:00:01.525238+00:00,31897,2565
2020-02-10T00:00:01.783033+00:00,31944,2567
2020-02-11T00:00:02.126973+00:00,32045,2569
2020-02-12T00:00:01.050853+00:00,32134,2574
2020-02-13T00:00:01.237293+00:00,32188,2573
2020-02-14T00:00:01.149312+00:00,32285,2574
2020-02-15T00:00:01.310451+00:00,32364,2577
2020-02-16T00:00:01.387639+00:00,32457,2578
2020-02-17T00:00:01.613950+00:00,32492,2579
2020-02-18T00:00:02.037250+00:00,32580,2581
2020-02-19T00:00:01.091261+00:00,32667,2583
2020-02-20T00:00:01.273645+00:00,32740,2584
2020-02-21T00:00:01.125400+00:00,32803,2591
2020-02-22T00:00:01.033826+00:00,32843,2593
2020-02-23T00:00:00.900998+00:00,32890,2594
2020-02-24T00:00:02.035037+00:00,32926,2595
2020-02-25T00:00:01.208714+00:00,32995,2598
2020-02-26T00:00:01.219002+00:00,33061,2601
2020-02-27T00:00:01.095009+00:00,33139,2602
2020-02-28T00:00:01.250002+00:00,33209,2604
2020-02-29T00:00:01.800102+00:00,33281,2610
2020-03-01T00:00:01.772749+00:00,33342,2618
2020-03-02T00:00:01.614034+00:00,33392,2623
2020-03-03T00:00:02.111337+00:00,33476,2633
2020-03-04T00:00:01.279881+00:00,33537,2641
2020-03-05T00:00:01.304721+00:00,33604,2646
2020-03-06T00:00:01.313052+00:00,33657,2649
2020-03-07T00:00:01.247591+00:00,33726,2657
2020-03-08T00:00:01.450912+00:00,33768,2662
2020-03-09T00:00:01.351923+00:00,33813,2667
2020-03-10T00:00:01.863980+00:00,33889,2672
2020-03-11T00:00:01.829694+00:00,33944,2674
2020-03-12T00:00:01.679436+00:00,34026,2681
2020-03-13T00:00:01.632361+00:00,34101,2685
2020-03-14T00:00:01.964809+00:00,34164,2687
2020-03-15T00:00:00.797542+00:00,34221,2692
2020-03-16T00:00:01.866661+00:00,34275,2695
2020-03-17T00:00:02.383392+00:00,34391,2699
2020-03-18T00:00:01.391275+00:00,34499,2708
2020-03-19T00:00:01.300478+00:00,34620,2709
2020-03-20T00:00:01.648156+00:00,34787,2715
2020-03-21T00:00:02.686319+00:00,34953,2725
2020-03-22T00:00:02.710888+00:00,35083,2735
2020-03-23T00:00:02.131811+00:00,35264,2743
2020-03-24T00:00:01.309359+00:00,35497,2756
2020-03-25T00:00:01.261791+00:00,35831,2762
2020-03-26T00:00:01.243111+00:00,36049,2773
2020-03-28T00:00:01.491842+00:00,36457,2788
2020-03-29T00:09:21.531749+00:00,36660,2796
2020-03-30T00:09:16.149303+00:00,36784,2799
2020-03-31T00:09:30.151262+00:00,36977,2805
2020-04-01T00:09:08.983401+00:00,37147,2813
2020-04-02T00:09:03.740888+00:00,37298,2819
2020-04-03T00:09:11.307192+00:00,37523,2821
2020-04-04T00:09:06.263544+00:00,37741,2832
2020-04-05T00:08:16.632121+00:00,37842,2850
2020-04-06T00:08:12.224336+00:00,37944,2863
2020-04-07T00:09:09.722558+00:00,38099,2871
2020-04-08T00:09:01.249077+00:00,38240,2875
2020-04-09T00:09:43.935657+00:00,38336,2878
2020-04-10T00:09:40.653866+00:00,38461,2882
2020-04-11T00:08:31.512218+00:00,38552,2889
2020-04-12T00:08:47.290645+00:00,38653,2896
2020-04-13T00:08:26.607795+00:00,38730,2899
2020-04-14T00:20:09.650132+00:00,38880,2912
2020-04-15T00:10:11.841162+00:00,39013,2921
2020-04-16T00:09:00.330957+00:00,39146,2928
2020-04-17T00:12:01.748152+00:00,39269,2932
2020-04-18T00:08:56.407632+00:00,39395,2940
2020-04-19T00:08:44.797118+00:00,39518,2944
2020-04-20T00:08:34.039957+00:00,39610,2952
2020-04-21T00:09:10.255476+00:00,39743,2957
2020-04-22T00:08:41.473661+00:00,39892,2964
2020-04-23T00:08:33.780590+00:00,40022,2969
2020-04-24T00:09:01.523171+00:00,40172,2970
2020-04-25T00:10:10.526092+00:00,40271,2975
2020-04-26T00:09:07.603538+00:00,40358,2979
2020-04-27T00:09:20.232446+00:00,40451,2984
2020-04-28T00:10:45.790420+00:00,40581,2987
2020-04-29T00:15:37.086671+00:00,40681,2991
2020-04-30T00:08:55.812432+00:00,40783,2995
2020-05-01T00:10:44.389116+00:00,40872,2994
2020-05-02T00:10:12.150451+00:00,40974,2996
2020-05-03T00:10:48.372851+00:00,41070,3000
2020-05-04T00:10:02.085555+00:00,41175,3003
2020-05-06T00:17:21.831789+00:00,41426,3014
2020-05-07T00:17:03.760524+00:00,41543,3018
2020-05-08T00:20:13.024050+00:00,41728,3025
2020-05-09T00:16:39.799876+00:00,41858,3027
2020-05-10T00:10:18.378852+00:00,41968,3035
2020-05-11T00:10:43.896360+00:00,42092,3040
2020-05-12T00:19:40.210433+00:00,42331,3055
2020-05-13T00:28:26.435334+00:00,42551,3066
2020-05-14T00:20:47.308822+00:00,42816,3070
2020-05-15T00:15:59.977331+00:00,43001,3076
2020-05-16T00:11:24.297478+00:00,43183,3082
2020-05-17T00:11:18.924729+00:00,43305,3087
2020-05-18T00:11:20.186482+00:00,43436,3089
2020-05-19T00:12:42.836324+00:00,43567,3096
2020-05-20T00:15:45.250265+00:00,43711,3100
2020-05-21T00:11:11.899390+00:00,43852,3102
2020-05-22T00:13:58.463110+00:00,43986,3107
2020-05-23T00:20:44.696655+00:00,44116,3110
2020-05-24T00:22:06.336161+00:00,44208,3116
2020-05-25T00:21:18.789353+00:00,44294,3121
2020-05-26T00:21:16.929127+00:00,44406,3131
2020-05-27T00:21:46.306360+00:00,44545,3137
2020-05-28T00:24:41.594849+00:00,44664,3145
2020-05-29T00:17:16.107419+00:00,44796,3162
2020-05-30T00:16:58.418669+00:00,44902,3168
2020-05-31T00:18:00.054525+00:00,44997,3176
2020-06-01T00:18:04.348113+00:00,45078,3180
2020-06-02T00:17:31.097081+00:00,45226,3189
2020-06-03T00:17:41.330485+00:00,45422,3198
2020-06-04T00:17:24.190865+00:00,45560,3204
2020-06-05T00:18:08.309877+00:00,45697,3213
2020-06-06T00:17:39.575773+00:00,45836,3220
2020-06-07T00:18:42.097663+00:00,45910,3224
2020-06-08T00:18:00.436735+00:00,45986,3227
2020-06-09T00:17:44.719418+00:00,46113,3235
2020-06-10T00:18:12.199917+00:00,46230,3240
2020-06-11T00:17:53.440266+00:00,46456,3250
2020-06-12T00:18:30.047393+00:00,46586,3255
2020-06-13T00:18:29.521240+00:00,46713,3263
2020-06-14T00:18:57.949983+00:00,46804,3266
2020-06-15T00:18:19.936457+00:00,46863,3270
2020-06-16T00:18:25.924455+00:00,47000,3278
2020-06-17T00:18:15.469297+00:00,47122,3286
2020-06-18T00:18:34.262963+00:00,47268,3290
2020-06-19T00:18:33.018982+00:00,47378,3292
2020-06-20T00:18:47.380941+00:00,47476,3292
2020-06-21T00:19:26.424711+00:00,47561,3293
2020-06-22T00:18:52.622102+00:00,47652,3294
2020-06-23T00:18:22.850413+00:00,47787,3300
2020-06-24T00:18:24.737571+00:00,47894,3304
2020-06-25T00:19:05.032662+00:00,48007,3309
2020-06-26T00:19:15.827414+00:00,48123,3312
2020-06-27T00:19:07.902002+00:00,48215,3313
2020-06-28T00:20:00.118120+00:00,48282,3315
2020-06-29T00:19:37.575368+00:00,48379,3325
2020-06-30T00:19:11.824080+00:00,48482,3330
2020-07-01T00:23:59.710247+00:00,48585,3332
2020-07-02T00:23:14.952013+00:00,48709,3339
2020-07-03T00:23:26.769034+00:00,48849,3341
2020-07-04T00:23:30.885378+00:00,48949,3345
2020-07-05T00:24:26.610961+00:00,49025,3350
2020-07-06T00:23:52.730737+00:00,49115,3353
2020-07-07T00:23:53.659305+00:00,49251,3355
2020-07-08T00:23:41.173024+00:00,49346,3359
2020-07-09T00:24:01.423439+00:00,49468,3368
2020-07-10T00:24:08.489662+00:00,49576,3370
2020-07-11T00:24:07.642324+00:00,49673,3378
2020-07-12T00:24:51.132394+00:00,49754,3380
2020-07-13T00:24:56.941996+00:00,49841,3383
2020-07-14T00:24:15.816015+00:00,49929,3384
2020-07-15T00:24:38.203433+00:00,50050,3388
2020-07-16T00:24:39.498252+00:00,50158,3393
2020-07-17T00:24:54.535856+00:00,50274,3398
2020-07-18T00:24:45.150931+00:00,50361,3399
2020-07-19T00:26:07.072887+00:00,50430,3403
2020-07-20T00:25:38.382477+00:00,50520,3405
2020-07-21T00:25:35.409680+00:00,50650,3408
2020-07-22T00:25:08.266848+00:00,50765,3409
2020-07-23T00:25:25.005516+00:00,50846,3410
2020-07-24T00:26:08.693758+00:00,50965,3414
2020-07-25T00:25:56.923865+00:00,51108,3417
2020-07-26T00:26:41.401809+00:00,51197,3421
2020-07-27T00:26:39.118179+00:00,51293,3423
2020-07-28T00:26:10.494776+00:00,51407,3425
2020-07-29T00:25:15.945642+00:00,51503,3426
2020-07-30T00:26:50.837244+00:00,51577,3429
2020-07-31T00:27:31.228502+00:00,51660,3436
2020-08-01T00:27:36.985966+00:00,51773,3443
2020-08-02T00:28:09.086466+00:00,51880,3444
2020-08-03T00:27:56.443771+00:00,51983,3446
2020-08-04T00:27:36.466142+00:00,52117,3451
2020-08-05T00:27:39.480290+00:00,52262,3458
2020-08-06T00:27:44.223375+00:00,52383,3459
2020-08-07T00:28:40.225146+00:00,52503,3461
2020-08-08T00:27:58.112491+00:00,52617,3462
2020-08-09T00:29:28.095278+00:00,52723,3463
2020-08-10T00:29:13.914971+00:00,52848,3468
2020-08-11T00:28:34.069313+00:00,52975,3469
2020-08-12T00:28:33.436003+00:00,53090,3476
2020-08-13T00:28:39.511834+00:00,53198,3480
2020-08-14T00:29:03.731299+00:00,53368,3485
2020-08-15T00:28:43.653427+00:00,53552,3488
2020-08-16T00:30:23.916127+00:00,53639,3493
2020-08-17T00:30:21.076328+00:00,53723,3500
2020-08-18T00:29:30.808162+00:00,53840,3505
2020-08-19T00:29:29.134474+00:00,53939,3508
2020-08-20T00:29:32.650597+00:00,54020,3511
2020-08-21T00:30:12.403312+00:00,54122,3514
2020-08-22T00:30:20.015313+00:00,54212,3515
2020-08-23T00:31:22.195928+00:00,54284,3517
2020-08-24T00:31:02.267565+00:00,54377,3519
